category,songid,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Indie,75a66iUfwKdJb5n9juvXRI,50,0.614,0.755,2,-5.829,0.0276,0.0162,2e-06,0.0831,0.6579999999999999,92.62200000000001,4
Indie,2X485T9Z5Ly0xyaghN73ed,69,0.601,0.873,1,-5.8660000000000005,0.0448,0.00488,0.0365,0.113,0.5660000000000001,124.99700000000001,4
Indie,0bQnzQvJ4YTH136aovYh6l,42,0.5660000000000001,0.637,0,-7.5729999999999995,0.0347,0.00025,0.20199999999999999,0.102,0.258,124.037,3
Indie,3H10oas6VeRLuZZutzFh8R,32,0.315,0.723,2,-3.722,0.0401,0.00209,0.00105,0.188,0.157,122.976,4
Indie,2r9QH2Bv3AxicocJq2vzRC,40,0.7070000000000001,0.504,9,-6.955,0.0385,0.575,0.00116,0.297,0.124,120.031,4
Indie,4O3jsCJp4XxZHYSPiMqiko,52,0.628,0.764,1,-4.93,0.0392,0.0013800000000000002,2.8999999999999997e-05,0.107,0.423,102.991,4
Indie,3toFxCag8BngPPZYm3p9kY,59,0.47100000000000003,0.365,0,-11.809000000000001,0.0311,0.778,0.294,0.10800000000000001,0.102,88.01100000000001,4
Indie,56NNOAZRCzUCuEUUN1vGEM,38,0.608,0.941,8,-4.913,0.0649,0.0482,0.00313,0.32799999999999996,0.5760000000000001,96.016,4
Indie,2zSRr66O0kPsupVU8cx5NF,55,0.551,0.825,2,-5.813,0.0306,0.000614,0.307,0.115,0.682,107.031,4
Indie,7iRGhPJT3CujKJpQjtYEsi,49,0.768,0.8320000000000001,0,-4.473,0.0409,0.0666,0.00465,0.0572,0.83,123.985,4
Indie,1CxoHCwwmaXHimhV2cyTBx,59,0.657,0.589,5,-11.478,0.0381,0.6559999999999999,0.851,0.10800000000000001,0.593,129.994,4
Indie,7E26JjSamIPCLHoCWhAtB7,47,0.721,0.64,9,-7.489,0.0336,0.0704,1.6e-05,0.21,0.556,120.03399999999999,4
Indie,4ZaaR70axeHwTnZ90BEmQy,52,0.5539999999999999,0.8490000000000001,5,-4.692,0.0548,0.00618,0.0,0.305,0.48,135.999,4
Indie,4I9qjUCx8jFQkFFi5Eyt5x,45,0.5710000000000001,0.81,0,-4.823,0.0588,0.00657,0.0054399999999999995,0.253,0.499,128.16299999999998,4
Indie,7dY7lLWIEz22c3AeuIWhow,67,0.7070000000000001,0.774,7,-5.577000000000001,0.066,0.0575,0.00719,0.174,0.6940000000000001,110.008,4
Indie,1cCF6PzZddhyJgYjN8w5qu,13,0.514,0.8059999999999999,0,-2.4,0.032,0.0104,0.0,0.0776,0.414,87.04,4
Indie,2zXKqJFHefEgjlg3rYW7Rx,52,0.643,0.726,10,-6.218999999999999,0.0476,0.002,5e-06,0.0766,0.718,143.97,3
Indie,4bEoMybiLPYgavb9CsvxF9,52,0.6920000000000001,0.467,0,-11.577,0.0336,0.0246,1.4000000000000001e-05,0.059000000000000004,0.41600000000000004,126.40700000000001,4
Indie,3hdatctL1l6ootWs56REUN,32,0.583,0.7929999999999999,6,-9.017000000000001,0.0362,0.0923,0.0239,0.183,0.527,152.017,4
R&B,5wqx0tNWP3M5us2NNiLnsn,33,0.62,0.434,2,-8.49,0.623,0.365,0.0027600000000000003,0.6809999999999999,0.596,173.644,4
R&B,5ZbY8J67Qsv6Kko2tZOf5Z,6,0.9129999999999999,0.201,0,-9.511000000000001,0.15,0.0979,0.48700000000000004,0.0867,0.523,87.359,4
R&B,0VdSyCb1n7F5G0XkePzAlf,49,0.701,0.457,8,-8.562000000000001,0.0311,0.0138,0.0,0.054000000000000006,0.292,127.925,4
R&B,1MMmcr0evQS3rWp9PAtJca,54,0.6829999999999999,0.5489999999999999,11,-7.938,0.172,0.191,5e-06,0.5720000000000001,0.396,95.029,4
R&B,3NWHoD3H1s4PK7HuFsLr5l,56,0.625,0.7759999999999999,1,-6.801,0.111,0.331,0.0036899999999999997,0.335,0.37799999999999995,112.963,4
R&B,1DkGOPjC2OXN7xcT31fjXN,43,0.841,0.552,7,-10.345,0.0498,0.0453,0.0015400000000000001,0.0533,0.596,99.01799999999999,4
R&B,7EsjkelQuoUlJXEw7SeVV4,62,0.518,0.9,9,-3.748,0.0933,0.172,0.0315,0.0713,0.877,115.029,4
R&B,3O8NlPh2LByMU9lSRSHedm,73,0.545,0.478,10,-11.065999999999999,0.287,0.0873,0.0,0.114,0.33299999999999996,92.32600000000001,4
R&B,0gulcKLqxL9snU2S31Lucp,42,0.537,0.529,4,-5.42,0.0341,0.645,2.3e-05,0.13,0.23600000000000002,129.852,4
R&B,3XKIUb7HzIF1Vu9usunMzc,73,0.777,0.601,2,-5.931,0.126,0.0406,0.00201,0.0348,0.682,97.911,4
R&B,3GrH2iOYpYAqfzFPAi0ZUI,33,0.7509999999999999,0.8740000000000001,7,-5.5089999999999995,0.0348,0.0422,0.0139,0.0642,0.755,104.89,4
R&B,3nodtPfXcok53E8Uze8gvD,81,0.635,0.659,8,-4.92,0.155,0.309,0.0,0.302,0.542,178.018,4
R&B,2mp3sLUNQaJ025Lx5f4AAJ,58,0.446,0.401,1,-11.232000000000001,0.382,0.657,0.0,0.127,0.6559999999999999,82.94200000000001,4
R&B,58s4iqgXFzXhBndBkg2AaD,61,0.583,0.435,8,-8.783999999999999,0.0386,0.434,5.5e-05,0.102,0.302,72.01,4
R&B,17IuQqSZsngvxzK8mN7OeC,11,0.73,0.78,7,-6.9670000000000005,0.237,0.243,0.0,0.48200000000000004,0.846,95.87299999999999,4
R&B,3evLDlldkPh1TO9XDrNFv1,36,0.299,0.386,4,-9.647,0.0327,0.466,0.0,0.114,0.17300000000000001,84.336,5
R&B,67UQCLTcle3v4kpJ82xT0b,44,0.48,0.731,8,-5.917999999999999,0.0965,0.36200000000000004,0.000309,0.201,0.406,140.028,4
R&B,1nU9Fn9kh4pQ9zSghlh1Ka,60,0.77,0.693,0,-5.632000000000001,0.251,0.11199999999999999,1.3000000000000001e-05,0.0993,0.622,92.20200000000001,4
R&B,3IiS3fVdtsMPSHsWBgDcFn,47,0.8490000000000001,0.385,0,-14.398,0.0638,0.00040599999999999995,0.376,0.0368,0.877,125.40799999999999,4
R&B,5thts3213xwSroRd11fv5A,59,0.8440000000000001,0.609,10,-10.675,0.217,0.0074,0.0,0.563,0.7240000000000001,91.117,4
R&B,4zYTZvtcww7OWKie7fxA9E,61,0.7,0.774,5,-4.9830000000000005,0.0466,0.2,0.0,0.40399999999999997,0.644,90.0,4
R&B,74jMwg2zsFMICzW3Wems6h,63,0.833,0.6809999999999999,1,-6.028,0.215,0.0956,0.0,0.0414,0.883,95.48,4
R&B,0DTCdLczLgxt8EXrQFgnQV,47,0.248,0.7290000000000001,1,-4.707,0.0665,0.214,0.0,0.7,0.135,171.924,4
R&B,7wb7R141Fp1oRitCNhKsyu,44,0.642,0.568,8,-5.627999999999999,0.0473,0.0245,0.0,0.0768,0.591,75.008,4
R&B,4bJRJBsiEyQ5vcowejshJC,47,0.732,0.586,8,-6.8660000000000005,0.0285,0.0991,4e-06,0.0728,0.581,95.99600000000001,4
R&B,4l2ecMeHvDg2Y9OOkqfucN,57,0.865,0.65,1,-4.617,0.207,0.324,0.0,0.133,0.7020000000000001,88.663,4
R&B,1W51a25vcNYcO3d4oM62L6,42,0.517,0.8079999999999999,2,-7.952000000000001,0.0417,0.285,0.0,0.256,0.905,166.77200000000002,4
R&B,0rT9f5BSZrZ6DvzfBEckG0,58,0.708,0.655,8,-2.69,0.0883,0.0583,2e-06,0.11,0.529,89.99,4
R&B,2YegxR5As7BeQuVp2U6pek,64,0.7240000000000001,0.6890000000000001,2,-5.922000000000001,0.135,0.083,0.0,0.304,0.6779999999999999,146.496,4
R&B,3geEOHGloO2IIzE45BQWTC,49,0.848,0.5429999999999999,11,-15.193,0.10099999999999999,0.0962,0.0,0.0897,0.871,117.21,4
R&B,0aqVhoenCvorCVcEZEfiLS,50,0.7040000000000001,0.5489999999999999,0,-6.276,0.0413,0.0881,1e-06,0.0549,0.615,137.972,4
R&B,1DFPibRb9RU3yfM3wOLdDT,71,0.539,0.545,9,-5.775,0.0721,0.196,0.0,0.10099999999999999,0.147,73.08,4
R&B,1KRoRM6vuzm3TTAMDrQYNK,57,0.919,0.447,11,-7.996,0.145,0.322,0.0216,0.0684,0.37200000000000005,144.972,4
R&B,1diEQsD8PJC9hXB5Gpfgtn,60,0.6709999999999999,0.636,9,-6.672999999999999,0.0558,0.26899999999999996,4e-06,0.18,0.643,81.477,4
R&B,0EaPrUg8xS77fedbknCF1t,29,0.363,0.833,7,-3.81,0.16699999999999998,0.18100000000000002,0.0,0.361,0.562,78.36399999999999,3
R&B,0lWvcq3Zrms58nKWwzcwIy,53,0.545,0.851,2,-3.417,0.0314,0.0981,0.00457,0.10300000000000001,0.366,139.996,4
R&B,5YiYHmGUUcxSmNNz2nXxcU,40,0.722,0.774,7,-6.199,0.0866,0.0517,0.341,0.10800000000000001,0.47200000000000003,94.855,4
R&B,2nvmHk4JnsZ94mygliLsou,67,0.474,0.64,1,-7.678,0.251,0.42,1.1e-05,0.177,0.22699999999999998,124.098,5
R&B,37boVGhMqQF129fn3jHQU4,42,0.75,0.843,1,-5.87,0.0798,0.00439,0.0122,0.373,0.685,91.37799999999999,4
R&B,20qyckJrLZQGQmNb5OmpkJ,49,0.7979999999999999,0.9420000000000001,8,-4.209,0.135,0.0223,0.00286,0.044000000000000004,0.37,116.57700000000001,4
R&B,2XlHu0HcujBCkWMdIAvrqt,75,0.7240000000000001,0.5479999999999999,7,-8.062000000000001,0.0497,0.0521,7.000000000000001e-06,0.10400000000000001,0.39,98.01700000000001,4
R&B,2fytePz8UsbUr8n33QBEcm,60,0.657,0.467,5,-8.925,0.0341,0.667,2e-06,0.0295,0.27399999999999997,100.139,4
R&B,0JC3ynTNoZaWjZHXzeapYy,67,0.677,0.531,7,-7.683,0.0327,0.21899999999999997,0.0,0.17300000000000001,0.578,91.104,4
R&B,5GG3knKdxKWrNboRijxeKF,84,0.6459999999999999,0.7559999999999999,9,-9.017000000000001,0.48700000000000004,0.39299999999999996,3.2e-05,0.20199999999999999,0.614,193.88099999999997,4
R&B,3mdsDgWOkTDOUWboBAMIxI,40,0.649,0.669,8,-6.109,0.321,0.243,0.0,0.157,0.35100000000000003,179.606,4
R&B,2iXA7lqR3Ne3Enkcl1YDWO,52,0.847,0.938,3,-4.209,0.0749,0.228,0.0226,0.11199999999999999,0.9209999999999999,111.48200000000001,4
R&B,1WnFvE8a2YmaChdNc3pYzU,36,0.479,0.695,7,-3.935,0.358,0.65,3e-06,0.528,0.284,81.492,4
R&B,35lAjvsvS9k9HHuP1fjDT8,62,0.624,0.512,2,-10.041,0.0297,0.541,0.0047799999999999995,0.26,0.6729999999999999,93.059,4
R&B,2y0KjYzfc4FjsrWSuVsBUk,64,0.725,0.7040000000000001,8,-5.859,0.0428,0.00173,4.3e-05,0.0904,0.326,102.02,4
R&B,10b8G4LwhvNOPgwF68fW5p,42,0.615,0.589,1,-6.4879999999999995,0.0467,0.263,0.0,0.0593,0.7559999999999999,86.305,4
R&B,0ECs7wpW9157Tk5yBUGbE0,57,0.78,0.784,7,-5.619,0.2,0.0818,0.0,0.623,0.679,110.054,4
R&B,4GCGH6TJ69neckwITeBFXK,61,0.5,0.44,3,-7.521,0.0319,0.48200000000000004,0.00011200000000000001,0.087,0.14400000000000002,138.374,4
R&B,7dfl9X38RhIvB3oSmmneq3,65,0.5589999999999999,0.49,2,-8.06,0.0247,0.10300000000000001,0.0,0.099,0.191,142.447,3
R&B,6WxqW2asFcea4D4xfIiHTW,45,0.415,0.695,10,-5.257000000000001,0.0539,0.183,0.0,0.0976,0.26899999999999996,150.782,4
R&B,6Oc3UJgFdqv7WDKgl3x5CI,51,0.486,0.563,0,-6.492000000000001,0.0334,0.135,0.0,0.332,0.318,105.37100000000001,4
R&B,2X6okzhnNPSzh9yxDMHHe3,50,0.8320000000000001,0.45299999999999996,9,-15.012,0.0618,0.172,2.3e-05,0.0549,0.774,122.363,4
R&B,4LD5dhQ3kqpqe14sGPDtBC,60,0.805,0.941,0,-6.584,0.0908,0.0749,1.4999999999999999e-05,0.415,0.586,106.525,4
R&B,6aL702nTM40r3mO8H9mj03,43,0.614,0.616,8,-6.898,0.145,0.0261,3.7e-05,0.10300000000000001,0.41100000000000003,93.882,4
R&B,1Az0fhiWi0EVS4cZ3FF20X,48,0.494,0.0644,4,-23.939,0.0402,0.833,0.0,0.0969,0.0606,103.757,4
R&B,765k9tDIFOnoOfkO2cgitB,51,0.7070000000000001,0.8140000000000001,2,-10.677,0.0288,0.0859,0.00281,0.23399999999999999,0.69,121.92,4
R&B,1zTuB57LYZa7xu7KUH8kF0,53,0.679,0.597,11,-8.601,0.0439,0.0913,0.0006730000000000001,0.0487,0.904,184.174,4
R&B,0fVnrbJVoP8CFPSOByBnK9,41,0.336,0.6729999999999999,1,-7.796,0.0844,0.255,5.3e-05,0.12,0.6629999999999999,171.43400000000003,4
R&B,5yR9u8QiOt8hJaddv32oo7,58,0.794,0.925,11,-3.778,0.0625,0.012,0.319,0.19699999999999998,0.91,124.884,4
R&B,6Q8s3YuAWkx0Qui0Jgkr5m,47,0.904,0.46299999999999997,6,-11.552,0.106,0.228,4.1e-05,0.391,0.924,115.36200000000001,4
R&B,0Uxmhbm1sUiyh6geMnwzG4,52,0.8009999999999999,0.382,1,-11.09,0.22399999999999998,0.6659999999999999,0.00336,0.358,0.483,71.01,4
R&B,2Bc4XnUlkgPvwvfwsCbgcD,48,0.7,0.618,4,-5.903,0.106,0.361,0.0,0.10099999999999999,0.5539999999999999,83.963,4
R&B,6yK7QgE4H7dIzHa9EV4FKL,49,0.87,0.366,1,-18.998,0.0977,0.46,0.0139,0.071,0.8240000000000001,96.74,4
R&B,23wcL7jlwSLVZ54V1qO7oO,71,0.735,0.652,8,-5.976,0.284,0.132,0.0,0.0739,0.6990000000000001,129.39,5
R&B,4IBzgsoWHLsP8AMlO23iOF,40,0.701,0.6970000000000001,10,-12.642999999999999,0.0912,0.0008880000000000001,0.485,0.301,0.613,108.554,4
R&B,5TidpShGz6Jxsbx8fzKDlC,65,0.8540000000000001,0.35600000000000004,0,-8.777999999999999,0.0742,0.0187,0.0,0.105,0.154,137.028,4
R&B,5AIA8TpGhuilLpHbA6c1bq,56,0.722,0.695,11,-4.718,0.10800000000000001,0.00627,0.0003,0.297,0.828,96.285,4
R&B,2c7H254xlKoGhmZT194C0T,65,0.9390000000000001,0.72,0,-5.565,0.21600000000000003,0.0816,0.0,0.147,0.774,96.91799999999999,4
R&B,6FmswdEnn2WK6T8GV5fFKS,62,0.604,0.557,6,-9.0,0.124,0.488,2.6000000000000002e-05,0.0917,0.512,137.96200000000002,4
R&B,5oFK0dJQ5auokDaVYY228m,67,0.711,0.49200000000000005,1,-8.527999999999999,0.0396,0.00406,0.0,0.0721,0.409,122.009,4
R&B,6BIcjFZIVDZxNAcofRFPx4,68,0.618,0.552,8,-6.8629999999999995,0.0981,0.17600000000000002,0.0,0.252,0.597,81.975,4
R&B,4YaNLEPw3MrIgkGOkBrAh2,72,0.5660000000000001,0.5870000000000001,6,-5.96,0.0308,0.0155,2.1e-05,0.111,0.242,82.046,4
R&B,1mnqraQ8oV8MX92rdOFLWW,58,0.612,0.961,10,-3.0780000000000003,0.33299999999999996,0.107,4.2e-05,0.0413,0.883,129.873,5
R&B,1hfoihnGAryxcax3xUfhKv,61,0.8390000000000001,0.465,1,-6.797999999999999,0.0664,0.327,0.0,0.111,0.56,106.95700000000001,4
R&B,2x1sYWAXomiTwWWwd6yQPb,8,0.4,0.23600000000000002,5,-8.695,0.0282,0.883,0.000981,0.0977,0.303,136.769,4
R&B,06PTBb12MxQdtgyFIawUOK,45,0.6509999999999999,0.8109999999999999,6,-5.672000000000001,0.121,0.132,0.0,0.9,0.77,92.473,4
R&B,4WwHFY7aJ6bUcugjb30DDW,64,0.677,0.5579999999999999,11,-7.622000000000001,0.252,0.0278,0.0,0.873,0.5479999999999999,95.03200000000001,4
R&B,2hABMU63xtaIYChN6eYlEb,42,0.614,0.415,3,-18.296,0.0636,0.095,0.000169,0.15,0.716,169.002,4
R&B,4bnjq8zqtCnxTGxll5ezOO,57,0.551,0.773,11,-6.577999999999999,0.10099999999999999,0.0673,3.4e-05,0.0511,0.634,90.00299999999999,4
R&B,5hIljtQ1fRvDRc1aHdhwWK,42,0.385,0.317,1,-12.71,0.0569,0.6659999999999999,1e-06,0.945,0.315,125.919,4
R&B,5vz2J2kP3vV7mZE9UxnFcG,47,0.861,0.604,5,-8.44,0.0719,0.0974,0.358,0.0467,0.843,115.588,4
R&B,6BdiFsPMPkSEEO4fFXFVWX,61,0.907,0.875,7,-11.001,0.0635,0.0461,0.00349,0.13,0.8640000000000001,129.797,4
R&B,1blZP5x1XQSqQFpTy12rFh,47,0.887,0.41600000000000004,1,-7.346,0.0518,0.0295,1.1e-05,0.066,0.7609999999999999,94.01299999999999,4
R&B,0kN8xEmgMW9mh7UmDYHlJP,84,0.578,0.574,2,-6.209,0.0454,0.196,0.0,0.083,0.301,174.15200000000002,4
R&B,1P7FKyRONbXob9YgPnJMsS,0,0.4,0.645,0,-6.544,0.41200000000000003,0.542,2.7000000000000002e-05,0.141,0.672,171.304,3
R&B,5TBrB7l0nf80AcGTBC0y9X,31,0.649,0.5379999999999999,0,-8.006,0.0962,0.376,1.4000000000000001e-05,0.087,0.568,93.04299999999999,3
R&B,6lSVidZXCnOnYAWcgIqVDF,63,0.774,0.8029999999999999,0,-4.959,0.0877,0.0307,0.0,0.34700000000000003,0.812,117.77799999999999,4
R&B,1sZLO7n7ap5F6w9KhCRPPm,53,0.8270000000000001,0.48700000000000004,10,-6.474,0.0531,0.0721,0.0014,0.0544,0.88,103.016,4
R&B,4RdBZE3BH44wZXoj2vmjez,61,0.599,0.27,4,-17.637999999999998,0.0905,0.845,0.00042,0.11,0.37200000000000005,124.155,5
R&B,750vuAyjSZGt53r570s8ML,46,0.376,0.34299999999999997,5,-9.022,0.0303,0.6729999999999999,0.0,0.198,0.166,129.759,4
R&B,5j5v5wfw1O7g5iLCq10wAP,53,0.6409999999999999,0.377,11,-8.559,0.0354,0.0261,0.0,0.146,0.423,126.001,4
R&B,0BUoLE4o9eVahDHvTqak67,62,0.648,0.622,7,-6.063,0.0428,0.0015199999999999999,5.9999999999999995e-05,0.109,0.511,88.684,4
R&B,6X4JeTWCuKEzKOEHXDtyBo,60,0.777,0.7,1,-11.045,0.0869,0.235,8e-06,0.836,0.789,122.94,4
R&B,08MelkdJqbh68USUjAfr2T,52,0.642,0.97,0,-2.253,0.0678,0.00915,0.0,0.47600000000000003,0.503,104.975,4
R&B,6NGsHLZYGVAkXTFr75WWnn,57,0.293,0.0348,4,-23.92,0.0414,0.9620000000000001,0.000212,0.105,0.0975,130.959,4
R&B,6LxEtvMKSwmPdd5Fh1PCof,74,0.795,0.56,1,-5.773,0.0479,0.184,0.0,0.158,0.45799999999999996,136.988,4
R&B,4YWw7wGxu1ckqlMgtZ60pk,44,0.8170000000000001,0.688,6,-5.287999999999999,0.0392,0.0388,0.0,0.28800000000000003,0.618,124.01799999999999,4
R&B,63xdwScd1Ai1GigAwQxE8y,76,0.7559999999999999,0.397,7,-10.700999999999999,0.0522,0.57,0.0115,0.0542,0.508,101.985,4
R&B,7DfFc7a6Rwfi3YQMRbDMau,76,0.716,0.35,0,-11.094000000000001,0.0537,0.41,0.00134,0.0927,0.185,129.842,4
R&B,6xrvubhznLOcEO3AM6XBN2,56,0.555,0.41,6,-8.308,0.0431,0.22699999999999998,0.0,0.13,0.429,169.804,4
R&B,5RjS5iW0FWn1U4ZaWjhLlP,53,0.428,0.653,8,-5.025,0.0407,0.01,0.0,0.138,0.295,91.65700000000001,4
R&B,0xiuSFBOEHWaJ6rSuUbJWc,62,0.556,0.34600000000000003,0,-9.809,0.311,0.536,0.0,0.106,0.466,123.869,4
R&B,7AFxCS5OHNvZgD2qceIc5Q,44,0.595,0.27699999999999997,11,-19.08,0.0408,0.138,0.000171,0.304,0.45899999999999996,68.572,4
R&B,3JtMU9MZMDOD7t019inKkK,44,0.669,0.504,0,-5.858,0.0332,0.474,5.4000000000000005e-05,0.6729999999999999,0.341,122.113,4
R&B,7tUEDtHchueeUJTfEFEhii,63,0.615,0.72,9,-5.16,0.0658,0.068,0.0105,0.0889,0.6920000000000001,94.00200000000001,4
R&B,6nTcn8CybBcx0t7IaXEJ6O,45,0.608,0.76,4,-5.851,0.242,0.0129,0.0,0.332,0.375,168.21099999999998,4
R&B,7alcrjZSE1TGO6qtb0pQRU,44,0.748,0.688,1,-7.142,0.141,0.513,0.0,0.14,0.862,100.08200000000001,4
R&B,5mNV8Mz59bzyuQ53gTw0c0,65,0.596,0.6609999999999999,5,-6.239,0.226,0.31,0.0,0.0847,0.8640000000000001,129.491,5
R&B,5hZUqVitmzZQcTtpkybSj6,52,0.27699999999999997,0.8059999999999999,6,-4.715,0.0577,0.0478,0.0,0.0525,0.607,74.098,1
R&B,1lQQK8MKFmOpD4ivsFz5Ze,49,0.433,0.386,7,-8.729,0.0514,0.63,1.4000000000000001e-05,0.106,0.114,143.68200000000002,4
R&B,1Ewkl1ys052xqnnCGPssbv,55,0.325,0.583,3,-7.099,0.0371,0.446,8e-06,0.40299999999999997,0.154,140.056,4
R&B,0loJyuSFr6vVPBQSmLLrrQ,48,0.7959999999999999,0.45899999999999996,8,-7.716,0.0443,0.705,1.2e-05,0.0605,0.764,88.0,4
R&B,6jL1SnyXcXiKOmw4M2RnmT,58,0.614,0.445,1,-17.090999999999998,0.424,0.00268,0.0194,0.335,0.623,202.19099999999997,4
R&B,0lMbuWUpfTWhEmOKxppEau,80,0.753,0.76,6,-4.518,0.0859,0.446,3.1e-05,0.182,0.6709999999999999,91.95299999999999,4
R&B,3GN2Y6iwlw1M7fhMHl60PI,51,0.573,0.898,0,-3.583,0.133,0.0427,0.0,0.15,0.551,125.745,4
R&B,2mGVlocxYt9hBVSmvdqsMe,48,0.55,0.5589999999999999,9,-7.4510000000000005,0.0419,0.0472,2.5e-05,0.0765,0.22899999999999998,123.95200000000001,4
R&B,2Sn8l9fCdtM5GS66YDPK8V,19,0.7340000000000001,0.395,5,-9.713,0.14400000000000002,0.151,0.0011099999999999999,0.131,0.34299999999999997,87.988,4
R&B,27HyB0ucZYvZ443O8u1c4r,57,0.33799999999999997,0.612,5,-7.614,0.16,0.0102,0.0,0.35700000000000004,0.14300000000000002,169.138,4
R&B,5OoRmdDfAiDztSwrhe7wuE,59,0.7490000000000001,0.546,8,-7.2170000000000005,0.10300000000000001,0.46399999999999997,0.0019100000000000002,0.126,0.46,105.23200000000001,4
R&B,0KbQWQWLFiK6XAKf8Ehu3Q,63,0.741,0.452,3,-11.238,0.21100000000000002,0.0138,4e-06,0.34700000000000003,0.5579999999999999,156.722,3
R&B,4HWcWgleTuUAWnVPNwW4CM,60,0.862,0.595,5,-4.655,0.121,0.0152,0.000343,0.10400000000000001,0.509,103.16799999999999,4
R&B,5R5X6SJGoa2qNTTX9poEfP,56,0.7879999999999999,0.595,8,-5.79,0.0351,0.15,0.0,0.29100000000000004,0.622,94.068,4
R&B,1OOtq8tRnDM8kG2gqUPjAj,76,0.779,0.867,3,-3.7039999999999997,0.0457,0.0491,8e-06,0.19699999999999998,0.9179999999999999,138.858,4
R&B,7IUKbORbtCOoarQHebDn5l,6,0.6609999999999999,0.6779999999999999,1,-3.8,0.26,0.7559999999999999,0.0,0.0997,0.514,128.82299999999998,4
R&B,7M7IOOxwJpr6Fwf3YQbBCB,67,0.784,0.511,0,-5.122000000000001,0.0534,0.247,0.00047000000000000004,0.126,0.5870000000000001,145.003,4
R&B,0bHs3ly4Bv5BlzE3KrePfX,54,0.77,0.584,10,-6.2589999999999995,0.0967,0.259,1e-06,0.0725,0.589,99.985,4
R&B,3jVtllWS5CFFWLQng8sKsr,73,0.742,0.595,9,-7.51,0.107,0.15,0.0,0.111,0.425,101.01299999999999,4
R&B,3j94Y4l3yHrYxFppX78EJI,28,0.605,0.784,5,-7.657,0.24,0.0786,0.000198,0.322,0.679,130.719,5
R&B,1wZqJM5FGDEl3FjHDxDyQd,80,0.7170000000000001,0.34700000000000003,11,-10.265,0.0636,0.0511,2e-06,0.087,0.0593,84.98700000000001,4
R&B,4KGCSHN3xWAvsijrkhprFA,63,0.442,0.718,10,-3.7539999999999996,0.171,0.0868,0.0,0.618,0.545,79.585,4
R&B,3D97kRhZprR6RumFhDFIr4,49,0.618,0.706,9,-6.391,0.19699999999999998,0.10099999999999999,2.6000000000000002e-05,0.39399999999999996,0.775,204.178,4
R&B,1igW25R8lnb5ze9GWbuVsl,57,0.349,0.43200000000000005,8,-9.554,0.0384,0.82,0.085,0.191,0.141,82.935,4
R&B,5KVbaJP4IOZmZZlj5v4jp2,55,0.433,0.6679999999999999,9,-6.544,0.21100000000000002,0.221,0.0,0.126,0.35200000000000004,70.47800000000001,4
R&B,0wFkjAM4VVoepQdYB6kl4U,44,0.655,0.628,10,-11.407,0.0946,0.00448,0.000732,0.29,0.584,99.84100000000001,4
R&B,2GOLVW9lwNDm3tRlk0lhae,56,0.524,0.7979999999999999,5,-6.388,0.11900000000000001,0.0975,0.0046,0.0808,0.374,154.128,4
R&B,4L5SojoTMPYvecaw3dD7dk,51,0.8270000000000001,0.47200000000000003,10,-4.522,0.0359,0.0738,0.0,0.325,0.532,102.963,4
R&B,5UzPW8HC6slxstdRbV3Kcp,52,0.583,0.37799999999999995,2,-9.619,0.039,0.259,0.000942,0.0755,0.299,94.93799999999999,4
R&B,1pMEC3XmvZggGjYjrHENve,40,0.626,0.38799999999999996,9,-8.649,0.0259,0.5489999999999999,0.000251,0.0736,0.59,91.77,4
R&B,3AoeaZs8dFemFJr3JdzOL0,63,0.6509999999999999,0.402,11,-9.302999999999999,0.0281,0.639,8.1e-05,0.0764,0.256,119.87799999999999,4
R&B,0TwcrekK2QSdpXSzJHTsQh,40,0.903,0.22,11,-12.614,0.428,0.24100000000000002,9.300000000000001e-05,0.0782,0.336,140.00799999999998,4
R&B,0njqt2jPYkAK7zIwSdkFU8,46,0.263,0.5870000000000001,6,-5.446000000000001,0.0588,0.134,0.0,0.0989,0.16,173.81,3
R&B,6b8Be6ljOzmkOmFslEb23P,85,0.818,0.8029999999999999,1,-4.282,0.0797,0.034,0.0,0.153,0.632,106.97,4
R&B,1XGD06MU8Ds1O0J9mjo2yn,45,0.35700000000000004,0.312,8,-10.437999999999999,0.0313,0.517,0.0,0.114,0.0979,128.915,4
R&B,6TlRNJaezOdzdECnQeRuMM,68,0.684,0.606,5,-7.268,0.0504,0.17,0.0,0.057999999999999996,0.722,127.90100000000001,4
R&B,5dNfHmqgr128gMY2tc5CeJ,76,0.795,0.523,1,-7.165,0.0423,0.061,0.0,0.0914,0.851,133.024,4
R&B,0pCyoA5o2uxUwIovECCziF,63,0.606,0.72,1,-5.8420000000000005,0.0374,0.191,0.0,0.10800000000000001,0.371,90.01700000000001,4
R&B,0Q0IVlqMV64kNLlwjPj0Hl,70,0.765,0.29,4,-17.117,0.139,0.0279,1e-06,0.5710000000000001,0.506,92.40899999999999,4
R&B,0OfWbtiZ3fHd64VmpCSj7g,53,0.941,0.8390000000000001,11,-6.457000000000001,0.125,0.0663,0.0115,0.242,0.769,125.43700000000001,4
R&B,6nmz4imkDcmtwMjocAzFSx,19,0.8959999999999999,0.623,2,-8.008,0.0571,0.00257,0.000258,0.039,0.564,134.96200000000002,4
R&B,4Azuz4REHZN5bwgGcWGXnE,69,0.684,0.526,1,-4.982,0.0335,0.0308,0.0,0.306,0.479,91.81200000000001,4
